boletim,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,velocidade_permitida,indicador_fatalidade,valor_ups,descricao_ups,data,hora,faixa_hora,faixa_hora_num,mes,ano,dia,total_envolvidos,total_fatais,idade_media_envolvidos,total_condutores,total_pedestres,total_passageiros,total_embriaguez,total_veiculos,nome_municipio,tipo_logradouro,nome_logradouro,bairro,longitude,latitude
2016016923242001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,0,,POLICIA MILITAR,0,N,0,0,2016-08-05,09:58:00,Manhã,1,8,2016,5,2,0,44.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,VILARINHO,Vila Clóris,-43.9457624647,-19.822717908
2016017215669001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,0,,POLICIA MILITAR,0,N,0,0,2016-08-09,10:48:00,Manhã,1,8,2016,9,2,0,50.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,AURELIO LOPES,Diamante,-44.020088325,-19.9956255091
2016017385531001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,0,,POLICIA MILITAR,0,N,0,0,2016-08-11,07:17:00,Manhã,1,8,2016,11,2,0,47.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,GUARAPARI,Jardim Atlantico,-43.9777162048,-19.845804751
2016018221531001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-08-22,10:36:00,Manhã,1,8,2016,22,2,0,48.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PRIMEIRO DE JULHO,Aparecida,-43.9594639517,-19.8940813946
2016018223390001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-08-22,08:34:00,Manhã,1,8,2016,22,2,0,48.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,ESPINOSA,Santo Andre,-43.9587876484,-19.9084105764
2016019332206001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2016-09-05,07:07:00,Manhã,1,9,2016,5,2,0,43.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,LIMEIRA,Piratininga,-43.9887863824,-19.8046988852
2016019556342001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-09-08,07:19:00,Manhã,1,9,2016,8,3,0,35.7,1,0.0,2.0,0.0,1.0,BELO HORIZONTE,AVE,AMAZONAS,Nova Suissa,-43.9816915846,-19.9305324615
2016019852161001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2016-09-12,06:48:00,Manhã,1,9,2016,12,2,0,61.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,JACUI,Ipiranga,-43.9357640269,-19.887067342
2016019860550001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2016-09-12,06:15:00,Manhã,1,9,2016,12,2,0,32.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,São Gabriel,-43.9276466423,-19.8646471465
2016019890907001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-09-12,10:15:00,Manhã,1,9,2016,12,2,0,51.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,BARAO HOMEM DE MELO,Jardim America,-43.967977814,-19.9510457915
2016019969350001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-09-13,11:26:00,Manhã,1,9,2016,13,2,0,49.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PRESIDENTE JUSCELINO KUBITSCHEK,California,-44.0213870846,-19.9336622843
2016020041122001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-09-14,06:46:00,Manhã,1,9,2016,14,2,0,51.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DO CONTORNO,Prado,-43.9572376721,-19.9215268158
2016020162908001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2016-09-15,10:36:00,Manhã,1,9,2016,15,3,0,58.0,1,0.0,2.0,0.0,1.0,BELO HORIZONTE,RUA,AURELIO LOPES,Diamante,-44.020088325,-19.9956255091
2016020304515001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2016-09-17,08:29:00,Manhã,1,9,2016,17,2,0,48.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,ALFREDINA AMARAL,Milionários,-44.000717818,-19.982950043
2016020519795001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-09-20,08:37:00,Manhã,1,9,2016,20,2,0,57.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,VILA RICA,Padre Eustáquio,-43.9807654801,-19.9142259144
2016020624493001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2016-09-21,09:22:00,Manhã,1,9,2016,21,2,0,60.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,DAS GABIROBAS,Vila Clóris,-43.9487498509,-19.8184839614
2016021786718001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-10-05,09:20:00,Manhã,1,10,2016,5,2,0,23.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,TERESA CRISTINA,Prado,-43.9674650907,-19.9181920032
2016021905650001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,0,,POLICIA MILITAR,0,N,0,0,2016-10-07,07:26:00,Manhã,1,10,2016,7,3,0,43.0,1,0.0,2.0,0.0,1.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,São Gabriel,-43.9276466423,-19.8646471465
2016022125118001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2016-10-10,10:36:00,Manhã,1,10,2016,10,2,0,50.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,DAS GABIROBAS,Venda Nova,-43.9487498509,-19.8184839614
2016022710710001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,0,,POLICIA MILITAR,0,N,0,0,2016-10-18,11:13:00,Manhã,1,10,2016,18,2,0,45.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,São Gabriel,-43.9276466423,-19.8646471465
2016023280284001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2016-10-25,10:33:00,Manhã,1,10,2016,25,2,0,46.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DOS ANDRADAS,Vila União,-43.935030959,-19.9186895659
2016023355681001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-10-11,09:30:00,Manhã,1,10,2016,11,2,0,58.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AMAZONAS,Prado,-43.9571876482,-19.9294446961
2016023459119001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-10-27,10:02:00,Manhã,1,10,2016,27,2,0,60.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PADRE EUSTAQUIO,Padre Eustáquio,-43.9693803264,-19.9146060255
2016023610225001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2016-10-29,10:03:00,Manhã,1,10,2016,29,2,0,5.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,JACUI,Colégio Batista,-43.9324400999,-19.9040286416
2016023704406001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2016-10-31,08:02:00,Manhã,1,10,2016,31,2,0,40.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,POUSO ALEGRE,Colégio Batista,-43.9386970977,-19.9115517873
2016023934960001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2016-11-03,06:28:00,Manhã,1,11,2016,3,2,0,24.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,OTACILIO NEGRAO DE LIMA,Bandeirantes,-44.0047761834,-19.8546409266
2016024303290001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2016-11-08,09:12:00,Manhã,1,11,2016,8,2,0,57.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PADRE AGOSTINHO,Santa Cruz,-43.9413806661,-19.881178978
2016024387879001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-11-09,09:46:00,Manhã,1,11,2016,9,2,0,51.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PAULO ARBEX,Jardim America,-43.9686052012,-19.95063913
2016024390424001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-11-09,10:34:00,Manhã,1,11,2016,9,2,0,61.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PROFESSOR MARIO WERNECK,Buritis,-43.9632778421,-19.9678602951
2016024560160001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2016-11-11,10:08:00,Manhã,1,11,2016,11,2,0,36.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,JOSE FELIX MARTINS,Mantiqueira,-43.9820561661,-19.7856370737
2016025502647001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2016-11-24,10:54:00,Manhã,1,11,2016,24,2,0,56.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AMERICO VESPUCIO,Nova Esperança,-43.9617464605,-19.8996892344
2016025748608001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2016-11-28,09:32:00,Manhã,1,11,2016,28,2,0,38.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,VILARINHO,Mantiqueira,-43.9816755342,-19.8023665689
2016026006590001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2016-12-01,06:16:00,Manhã,1,12,2016,1,2,0,44.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,AURELIO LOPES,Diamante,-44.0180014974,-19.9949684506
2016026464414001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2016-12-07,09:15:00,Manhã,1,12,2016,7,2,0,59.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,EXPEDICIONARIO PAULO DE SOUZA,Urca,-44.0144231557,-19.8713304065
2016026547940001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2016-12-08,09:00:00,Manhã,1,12,2016,8,2,0,51.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,VILARINHO,Vila Clóris,-43.9457624647,-19.822717908
2016026625617001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2016-12-09,10:59:00,Manhã,1,12,2016,9,2,0,39.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PAULO PIEDADE CAMPOS,Estoril,-43.9647168418,-19.9654348723
2016028124881001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2016-12-27,11:50:00,Manhã,1,12,2016,27,3,0,10.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,AVE,ITAITE,São Geraldo,-43.9023324912,-19.8990452259
2016028128732001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2016-12-29,11:52:00,Manhã,1,12,2016,29,3,0,26.0,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,PAULO CAMPOS MENDES,Ribeiro De Abreu,-43.8966345619,-19.8284464773
2019032666092001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2019-07-09,15:15:00,Tarde,2,7,2019,9,2,0,43.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,ALTINOPOLIS,Piratininga,-43.9913546988,-19.8085891291
2019022558819001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2019-05-14,15:32:00,Tarde,2,5,2019,14,2,0,52.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,ROD,CAMILO TEIXEIRA DA COSTA,Ribeiro De Abreu,-43.9056586116,-19.8332067764
2019027492042001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2019-06-11,12:46:00,Tarde,2,6,2019,11,2,0,34.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,DAS URSULINAS,Ouro Minas,-43.9052697811,-19.845275285
2019033078384001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2019-07-11,15:40:00,Tarde,2,7,2019,11,2,0,46.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PRESIDENTE ANTONIO CARLOS,São Luiz,-43.9606584755,-19.8560168728
2019022954963001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-05-16,17:49:00,Tarde,2,5,2019,16,2,0,65.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DO CONTORNO,Santa Efigênia,-43.9197075958,-19.9224481547
2019023086508001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-05-17,14:18:00,Tarde,2,5,2019,17,3,0,48.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,CORCOVADO,Jardim America,-43.9748434042,-19.9452472853
2019028415234001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2019-06-16,15:39:00,Tarde,2,6,2019,16,2,0,34.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AFONSO VAZ DE MELO,Barreiro,-44.0208910625,-19.9744135233
2019018850544001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2019-04-23,14:41:00,Tarde,2,4,2019,23,2,0,55.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,Heliópolis,-43.9326346917,-19.8467403924
2019028558825001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-06-17,12:17:00,Tarde,2,6,2019,17,2,0,51.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,CONDE PEREIRA CARNEIRO,Gameleira,-43.9859310746,-19.9301716035
2019035458160001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2019-07-23,17:40:00,Tarde,2,7,2019,23,2,0,16.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,JOAQUIM ABEL COELHO,Mantiqueira,-43.9825786853,-19.7831890867
2019033736923001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2019-07-15,17:46:00,Tarde,2,7,2019,15,2,0,36.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,DONA LUIZA,Milionários,-44.0008827813,-19.9830411483
2019021072945001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2019-05-06,13:19:00,Tarde,2,5,2019,6,2,0,37.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PRESIDENTE ANTONIO CARLOS,Campus Ufmg,-43.9575814381,-19.8642127842
2019016055723001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2019-04-07,12:05:00,Tarde,2,4,2019,7,2,0,29.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PRESIDENTE JUSCELINO KUBITSCHEK,Coracão Eucaristico,-43.9886910768,-19.9272693509
2019021099123001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-05-06,13:05:00,Tarde,2,5,2019,6,2,0,59.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DOS ANDRADAS,Vila União,-43.9189966996,-19.9197498913
2019026021805001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-06-03,14:50:00,Tarde,2,6,2019,3,2,0,65.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,BENJAMIN FLORES,Cinquentenario,-43.9857347674,-19.9540481914
2019031414237001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-07-02,15:14:00,Tarde,2,7,2019,2,2,0,53.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DOS ANDRADAS,Vera Cruz,-43.8979719781,-19.9056511405
2019016638057001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2019-04-10,15:37:00,Tarde,2,4,2019,10,2,0,60.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,ALDEMIRO FERNANDES TORRES,Satelite,-43.9473804425,-19.8146246103
2019021815856001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-05-10,12:00:00,Tarde,2,5,2019,10,2,0,56.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AMAZONAS,Gutierrez,-43.9571876482,-19.9294446961
2019026630388001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2019-06-06,15:30:00,Tarde,2,6,2019,6,2,0,48.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,SANTA TEREZINHA,Paqueta,-43.9977072109,-19.8687251182
2019031940096001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-07-05,12:12:00,Tarde,2,7,2019,5,2,0,49.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,SILVIANO BRANDAO,Horto,-43.9178930474,-19.9111724367
2019031960595001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-07-05,15:06:00,Tarde,2,7,2019,5,2,0,35.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PONTE NOVA,Colégio Batista,-43.9396928734,-19.9078742806
2019007073408001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2019-02-14,13:15:00,Tarde,2,2,2019,14,2,0,33.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AFONSO VAZ DE MELO,Barreiro,-44.0208910625,-19.9744135233
2019007083970001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2019-02-14,13:30:00,Tarde,2,2,2019,14,2,0,45.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,NIAGARA,Trevo,-44.0112860509,-19.8336369169
2019012756686001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2019-03-19,15:07:00,Tarde,2,3,2019,19,2,0,52.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,SINFRONIO BROCHADO,Barreiro,-44.0156366114,-19.9760208057
2019012776921001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-03-14,17:15:00,Tarde,2,3,2019,14,2,0,29.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,ENGENHEIRO CARLOS GOULART,Buritis,-43.9630885869,-19.9682456409
2019003360991001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2019-01-04,13:45:00,Tarde,2,1,2019,4,2,0,17.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DOM PEDRO II,Jardim Montanhes,-43.9855584096,-19.9053137748
2019008058200001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2019-02-20,12:37:00,Tarde,2,2,2019,20,2,0,44.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,DAS PERPETUAS,Lindeia,-44.0507250341,-19.9806312664
2019003840319001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-01-24,15:45:00,Tarde,2,1,2019,24,2,0,27.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,AGGEO PIO SOBRINHO,Buritis,-43.97742649,-19.9764010813
2019010498341001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-03-06,14:13:00,Tarde,2,3,2019,6,2,0,57.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DOS ANDRADAS,Vera Cruz,-43.8979719781,-19.9056511405
2019011333585001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2019-03-11,13:25:00,Tarde,2,3,2019,11,2,0,51.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,VILARINHO,Leticia,-43.9548740827,-19.8149614718
2019011712046001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-02-22,12:17:00,Tarde,2,2,2019,22,2,0,40.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,PROFESSOR EUCLYDES FERREIRA,Buritis,-43.9725634176,-19.9700165283
2019001545700001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2019-01-09,14:00:00,Tarde,2,1,2019,9,2,0,34.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,DO CONTORNO,Santa Efigênia,-43.9197075958,-19.9224481547
2019001623490001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2019-01-11,16:06:00,Tarde,2,1,2019,11,2,0,47.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,BERNARDO DE VASCONCELOS,Palmares,-43.9315186839,-19.8765405676
2019061777369001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2019-11-14,14:30:00,Tarde,2,11,2019,14,1,0,36.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,JACUI,Renascenca,-43.9363091693,-19.8933282916
2019062850212001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2019-12-21,13:30:00,Tarde,2,12,2019,21,1,0,36.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,SICILIA,Bandeirantes,-43.9895752299,-19.8650804342
2019063439907001,H04000,QUEDA DE PESSOA DE VEICULO,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2019-12-26,12:52:00,Tarde,2,12,2019,26,2,0,62.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,LAGOA DA PRATA,Salgado Filho,-43.9823550177,-19.9386375384
